Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,232724005,Coronary artery bypass grafts greater than 5 (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,265481001,Double anastomosis of mammary arteries to coronary arteries (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,275215001,Left internal mammary artery single anastomosis (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,275216000,Right internal mammary artery single anastomosis (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,359597003,Single internal mammary-coronary artery bypass (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,359601003,"Coronary artery bypass with autogenous graft of internal mammary artery, single graft (procedure)",SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,405598005,Aortocoronary artery bypass graft with two vein grafts (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,405599002,Aortocoronary artery bypass graft with three vein grafts (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,414088005,Emergency coronary artery bypass graft (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,418551006,Laparoscopic coronary artery bypass using robotic assistance (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,726011000,Placement of stent in coronary artery bypass graft (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,736962007,Bypass of four or more coronary arteries with prosthesis (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
CABG,2.16.840.1.113883.3.464.1004.1048,2025-03-31,736963002,Bypass of one coronary artery with prosthesis (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
