Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,7860005,Stillbirth of mature male (2500 gms. or more) (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,7910003,Miscarriage with salpingitis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,8071005,Miscarriage with perforation of bowel (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,8076000,Postmature abnormal placenta (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,9864005,Placenta multipartita (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,9899009,Ovarian pregnancy (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,10058006,Miscarriage with amniotic fluid embolism (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,10697004,Miscarriage complicated by renal failure (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,11026009,Miscarriage with renal tubular necrosis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,11109001,Miscarriage with uremia (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,11454006,Failed attempted abortion with amniotic fluid embolism (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,11763009,Placenta increta (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,12394009,Miscarriage with cerebral anoxia (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Non Live Births,2.16.840.1.113883.3.464.1004.1187,2025-03-31,12983003,Failed attempted abortion with septic shock (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
