Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.559A,"[T23.559A] Corrosion of first degree of unspecified palm, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.561A,"[T23.561A] Corrosion of first degree of back of right hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.562A,"[T23.562A] Corrosion of first degree of back of left hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.569A,"[T23.569A] Corrosion of first degree of back of unspecified hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.571A,"[T23.571A] Corrosion of first degree of right wrist, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.572A,"[T23.572A] Corrosion of first degree of left wrist, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.579A,"[T23.579A] Corrosion of first degree of unspecified wrist, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.591A,"[T23.591A] Corrosion of first degree of multiple sites of right wrist and hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.592A,"[T23.592A] Corrosion of first degree of multiple sites of left wrist and hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.599A,"[T23.599A] Corrosion of first degree of multiple sites of unspecified wrist and hand, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.601A,"[T23.601A] Corrosion of second degree of right hand, unspecified site, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.602A,"[T23.602A] Corrosion of second degree of left hand, unspecified site, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.609A,"[T23.609A] Corrosion of second degree of unspecified hand, unspecified site, initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.611A,"[T23.611A] Corrosion of second degree of right thumb (nail), initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Acute Condition,2.16.840.1.113883.3.464.1004.1324,2025-03-31,T23.612A,"[T23.612A] Corrosion of second degree of left thumb (nail), initial encounter",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
