Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94329002,Metastatic malignant neoplasm to hilus of lung (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94330007,Metastatic malignant neoplasm to hypogastric lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94331006,Metastatic malignant neoplasm to hypoglossal nerve (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94332004,Metastatic malignant neoplasm to hypopharyngeal aspect of aryepiglottic fold (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94333009,Metastatic malignant neoplasm to hypopharyngeal aspect of interarytenoid fold (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94334003,Metastatic malignant neoplasm to hypopharynx (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94335002,Metastatic malignant neoplasm to ileum (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94336001,Metastatic malignant neoplasm to iliac lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94337005,Metastatic malignant neoplasm to ilium (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94338000,Metastatic malignant neoplasm to infraclavicular lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94339008,Metastatic malignant neoplasm to inguinal lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94340005,Metastatic malignant neoplasm to inguinal region (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94341009,Metastatic malignant neoplasm to inner aspect of lip (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94342002,Metastatic malignant neoplasm to inner aspect of lower lip (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94343007,Metastatic malignant neoplasm to inner aspect of upper lip (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94344001,Metastatic malignant neoplasm to intercostal lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94345000,Metastatic malignant neoplasm to intestinal lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94346004,Metastatic malignant neoplasm to intestinal tract (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94347008,Metastatic malignant neoplasm to intra-abdominal lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94348003,Metastatic malignant neoplasm to intra-abdominal organs (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94349006,Metastatic malignant neoplasm to intrahepatic bile ducts (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94350006,Metastatic malignant neoplasm to intrapelvic lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94351005,Metastatic malignant neoplasm to intrathoracic lymph nodes (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94352003,Metastatic malignant neoplasm to intrathoracic organs (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94353008,Metastatic malignant neoplasm to ischium (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94354002,Metastatic malignant neoplasm to islets of Langerhans (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94355001,Metastatic malignant neoplasm to isthmus of uterus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94356000,Metastatic malignant neoplasm to jaw (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94357009,Metastatic malignant neoplasm to jejunum (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94358004,Metastatic malignant neoplasm to junctional region of epiglottis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94359007,Metastatic malignant neoplasm to junctional zone of tongue (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94360002,Metastatic malignant neoplasm to kidney (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94361003,Metastatic malignant neoplasm to labia majora (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94362005,Metastatic malignant neoplasm to labia minora (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94364006,Metastatic malignant neoplasm to lacrimal gland (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94365007,Metastatic malignant neoplasm to large intestine (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94366008,Metastatic malignant neoplasm to laryngeal aspect of aryepiglottic fold (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94367004,Metastatic malignant neoplasm to laryngeal aspect of interarytenoid fold (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94368009,Metastatic malignant neoplasm to laryngeal commissure (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94369001,Metastatic malignant neoplasm to laryngeal surface of epiglottis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94370000,Metastatic malignant neoplasm to larynx (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94371001,Metastatic malignant neoplasm to lateral portion of floor of mouth (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94372008,Metastatic malignant neoplasm to lateral wall of nasopharynx (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94373003,Metastatic malignant neoplasm to lateral wall of oropharynx (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94374009,Metastatic malignant neoplasm to lateral wall of urinary bladder (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94375005,Metastatic malignant neoplasm to left lower lobe of lung (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94376006,Metastatic malignant neoplasm to left upper lobe of lung (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94378007,Metastatic malignant neoplasm to lesser curvature of stomach (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94379004,Metastatic malignant neoplasm to lingual tonsil (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94380001,Metastatic malignant neoplasm to lip (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94381002,Metastatic malignant neoplasm to liver (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94382009,Metastatic malignant neoplasm to long bone of lower limb (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94383004,Metastatic malignant neoplasm to long bone of upper limb (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94384005,Metastatic malignant neoplasm to lower gum (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94385006,Metastatic malignant neoplasm to lower inner quadrant of female breast (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94386007,Metastatic malignant neoplasm to lower limb (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94387003,Metastatic malignant neoplasm to lower outer quadrant of female breast (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94388008,Metastatic malignant neoplasm to lower third of esophagus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94389000,Metastatic malignant neoplasm to lumbar vertebral column (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94390009,Metastatic malignant neoplasm to lunate bone (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94391008,Metastatic malignant neoplasm to lung (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94392001,Metastatic malignant neoplasm to lymph node (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94393006,Metastatic malignant neoplasm to lymph nodes of face (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94394000,Metastatic malignant neoplasm to lymph nodes of head (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94395004,Metastatic malignant neoplasm to lymph nodes of lower limb (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94396003,Metastatic malignant neoplasm to lymph nodes of multiple sites (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,2025-03-31,94397007,Metastatic malignant neoplasm to lymph nodes of neck (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
