Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL3JZ,"[07WL3JZ] Revision of Synthetic Substitute in Cisterna Chyli, Percutaneous Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL3KZ,"[07WL3KZ] Revision of Nonautologous Tissue Substitute in Cisterna Chyli, Percutaneous Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL40Z,"[07WL40Z] Revision of Drainage Device in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL43Z,"[07WL43Z] Revision of Infusion Device in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL47Z,"[07WL47Z] Revision of Autologous Tissue Substitute in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL4CZ,"[07WL4CZ] Revision of Extraluminal Device in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL4DZ,"[07WL4DZ] Revision of Intraluminal Device in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL4JZ,"[07WL4JZ] Revision of Synthetic Substitute in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WL4KZ,"[07WL4KZ] Revision of Nonautologous Tissue Substitute in Cisterna Chyli, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLX0Z,"[07WLX0Z] Revision of Drainage Device in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLX3Z,"[07WLX3Z] Revision of Infusion Device in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLX7Z,"[07WLX7Z] Revision of Autologous Tissue Substitute in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLXCZ,"[07WLXCZ] Revision of Extraluminal Device in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLXDZ,"[07WLXDZ] Revision of Intraluminal Device in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLXJZ,"[07WLXJZ] Revision of Synthetic Substitute in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WLXKZ,"[07WLXKZ] Revision of Nonautologous Tissue Substitute in Cisterna Chyli, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM00Z,"[07WM00Z] Revision of Drainage Device in Thymus, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM03Z,"[07WM03Z] Revision of Infusion Device in Thymus, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM30Z,"[07WM30Z] Revision of Drainage Device in Thymus, Percutaneous Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM33Z,"[07WM33Z] Revision of Infusion Device in Thymus, Percutaneous Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM40Z,"[07WM40Z] Revision of Drainage Device in Thymus, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WM43Z,"[07WM43Z] Revision of Infusion Device in Thymus, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WMX0Z,"[07WMX0Z] Revision of Drainage Device in Thymus, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WMX3Z,"[07WMX3Z] Revision of Infusion Device in Thymus, External Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WN00Z,"[07WN00Z] Revision of Drainage Device in Lymphatic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WN03Z,"[07WN03Z] Revision of Infusion Device in Lymphatic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WN07Z,"[07WN07Z] Revision of Autologous Tissue Substitute in Lymphatic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WN0CZ,"[07WN0CZ] Revision of Extraluminal Device in Lymphatic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Potentially Planned Procedures,2.16.840.1.113883.3.464.1004.1327,2025-03-31,07WN0DZ,"[07WN0DZ] Revision of Intraluminal Device in Lymphatic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
