Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3529,"[E10.3529] Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3531,"[E10.3531] Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3532,"[E10.3532] Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3533,"[E10.3533] Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3539,"[E10.3539] Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3541,"[E10.3541] Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3542,"[E10.3542] Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3543,"[E10.3543] Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3549,"[E10.3549] Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3551,"[E10.3551] Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3552,"[E10.3552] Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3553,"[E10.3553] Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3559,"[E10.3559] Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3591,"[E10.3591] Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3592,"[E10.3592] Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3593,"[E10.3593] Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.3599,"[E10.3599] Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.36,[E10.36] Type 1 diabetes mellitus with diabetic cataract,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.37X1,"[E10.37X1] Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.37X2,"[E10.37X2] Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.37X3,"[E10.37X3] Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.37X9,"[E10.37X9] Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.39,[E10.39] Type 1 diabetes mellitus with other diabetic ophthalmic complication,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.40,"[E10.40] Type 1 diabetes mellitus with diabetic neuropathy, unspecified",ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.41,[E10.41] Type 1 diabetes mellitus with diabetic mononeuropathy,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.42,[E10.42] Type 1 diabetes mellitus with diabetic polyneuropathy,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.43,[E10.43] Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.44,[E10.44] Type 1 diabetes mellitus with diabetic amyotrophy,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Diabetes,2.16.840.1.113883.3.464.1004.1077,2025-03-31,E10.49,[E10.49] Type 1 diabetes mellitus with other diabetic neurological complication,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
