Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,07YM0Z2,"[07YM0Z2] Transplantation of Thymus, Zooplastic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,07YP0Z0,"[07YP0Z0] Transplantation of Spleen, Allogeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,07YP0Z1,"[07YP0Z1] Transplantation of Spleen, Syngeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,07YP0Z2,"[07YP0Z2] Transplantation of Spleen, Zooplastic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYC0Z0,"[0BYC0Z0] Transplantation of Right Upper Lung Lobe, Allogeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYC0Z1,"[0BYC0Z1] Transplantation of Right Upper Lung Lobe, Syngeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYC0Z2,"[0BYC0Z2] Transplantation of Right Upper Lung Lobe, Zooplastic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYD0Z0,"[0BYD0Z0] Transplantation of Right Middle Lung Lobe, Allogeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYD0Z1,"[0BYD0Z1] Transplantation of Right Middle Lung Lobe, Syngeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYD0Z2,"[0BYD0Z2] Transplantation of Right Middle Lung Lobe, Zooplastic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYF0Z0,"[0BYF0Z0] Transplantation of Right Lower Lung Lobe, Allogeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYF0Z1,"[0BYF0Z1] Transplantation of Right Lower Lung Lobe, Syngeneic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
Organ Transplant Other Than Kidney,2.16.840.1.113883.3.464.1004.1195,2025-03-31,0BYF0Z2,"[0BYF0Z2] Transplantation of Right Lower Lung Lobe, Zooplastic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4,2025.1.24AA
