Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169829002,Twins - one still and one live born (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169830007,Twins - both stillborn (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169831006,Triplets - all live born (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169832004,Triplets - two live and one stillborn (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169833009,Triplets - one live and two stillborn (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169834003,Triplets - three stillborn (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169836001,Birth of child (finding) [169836001],SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169952004,Placental finding (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,169961004,Normal birth (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,173300003,Disorder of pregnancy (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,184339009,Miscarriage at 8 to 28 weeks (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,185636002,Contraceptive intrauterine device check - call deleted (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,185642003,Cap check - call deleted (finding) [185642003],SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,185648004,Oral contraceptives check - call deleted (finding),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,186378005,Obstetrical tetanus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,186706006,Human immunodeficiency virus infection constitutional disease (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,186707002,Human immunodeficiency virus infection with neurological disease (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,186708007,Human immunodeficiency virus infection with secondary clinical infectious disease (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnoses Indicating Sexual Activity,2.16.840.1.113883.3.464.1004.2481,2025-03-31,186709004,Human immunodeficiency virus with secondary cancers (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
