Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419801000,Angioplasty of abdominal artery using fluoroscopic guidance with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419802007,Fluoroscopic angiography of aorta with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419806005,Angioplasty using fluoroscopic guidance with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419827000,Angioplasty of renal artery using fluoroscopic guidance with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419833009,Fluoroscopic arthrography of wrist (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419857009,Fluoroscopic angiography of external iliac artery with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419870000,Fluoroscopic venography of upper limb with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419903003,Fluoroscopic angiography with contrast and embolization of renal artery (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419906006,Fluoroscopic angiography of common carotid artery with contrast (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419925009,Computed tomography arthrography of subtalar joint (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
Diagnostic Radiology,2.16.840.1.113883.3.464.1004.1081,2025-03-31,419929003,Radionuclide venography of lower limb (procedure),SNOMED CT US Edition,2.16.840.1.113883.6.96,2024.09.24AA
