Value Set Name,Value Set OID,Value Set Version,Code,Definition,Code System,Code System OID,Code System Version
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N01.6,[N01.6] Rapidly progressive nephritic syndrome with dense deposit disease,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N01.7,[N01.7] Rapidly progressive nephritic syndrome with diffuse crescentic glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N01.8,[N01.8] Rapidly progressive nephritic syndrome with other morphologic changes,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N01.9,[N01.9] Rapidly progressive nephritic syndrome with unspecified morphologic changes,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N01.A,[N01.A] Rapidly progressive nephritic syndrome with C3 glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.0,[N02.0] Recurrent and persistent hematuria with minor glomerular abnormality,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.1,[N02.1] Recurrent and persistent hematuria with focal and segmental glomerular lesions,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.2,[N02.2] Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.3,[N02.3] Recurrent and persistent hematuria with diffuse mesangial proliferative glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.4,[N02.4] Recurrent and persistent hematuria with diffuse endocapillary proliferative glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.5,[N02.5] Recurrent and persistent hematuria with diffuse mesangiocapillary glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.6,[N02.6] Recurrent and persistent hematuria with dense deposit disease,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.7,[N02.7] Recurrent and persistent hematuria with diffuse crescentic glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.8,[N02.8] Recurrent and persistent hematuria with other morphologic changes,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.9,[N02.9] Recurrent and persistent hematuria with unspecified morphologic changes,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.A,[N02.A] Recurrent and persistent hematuria with C3 glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B1,[N02.B1] Recurrent and persistent immunoglobulin A nephropathy with glomerular lesion,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B2,[N02.B2] Recurrent and persistent immunoglobulin A nephropathy with focal and segmental glomerular lesion,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B3,[N02.B3] Recurrent and persistent immunoglobulin A nephropathy with diffuse membranoproliferative glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B4,[N02.B4] Recurrent and persistent immunoglobulin A nephropathy with diffuse membranous glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B5,[N02.B5] Recurrent and persistent immunoglobulin A nephropathy with diffuse mesangial proliferative glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B6,[N02.B6] Recurrent and persistent immunoglobulin A nephropathy with diffuse mesangiocapillary glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N02.B9,[N02.B9] Other recurrent and persistent immunoglobulin A nephropathy,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N03.0,[N03.0] Chronic nephritic syndrome with minor glomerular abnormality,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N03.1,[N03.1] Chronic nephritic syndrome with focal and segmental glomerular lesions,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
Chronic Kidney Disease,2.16.840.1.113883.3.464.1004.1431,2025-03-31,N03.2,[N03.2] Chronic nephritic syndrome with diffuse membranous glomerulonephritis,ICD10CM,2.16.840.1.113883.6.90,2025.1.24AA
