Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A51.45,[A51.45] Secondary syphilitic hepatitis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A51.46,[A51.46] Secondary syphilitic osteopathy,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A51.49,[A51.49] Other secondary syphilitic conditions,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A51.5,"[A51.5] Early syphilis, latent",ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A51.9,"[A51.9] Early syphilis, unspecified",ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.00,"[A52.00] Cardiovascular syphilis, unspecified",ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.01,[A52.01] Syphilitic aneurysm of aorta,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.02,[A52.02] Syphilitic aortitis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.03,[A52.03] Syphilitic endocarditis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.04,[A52.04] Syphilitic cerebral arteritis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.05,[A52.05] Other cerebrovascular syphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.06,[A52.06] Other syphilitic heart involvement,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.09,[A52.09] Other cardiovascular syphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.10,"[A52.10] Symptomatic neurosyphilis, unspecified",ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.11,[A52.11] Tabes dorsalis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.12,[A52.12] Other cerebrospinal syphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.13,[A52.13] Late syphilitic meningitis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.14,[A52.14] Late syphilitic encephalitis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.15,[A52.15] Late syphilitic neuropathy,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.16,[A52.16] Charcôt's arthropathy (tabetic),ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.17,[A52.17] General paresis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.19,[A52.19] Other symptomatic neurosyphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.2,[A52.2] Asymptomatic neurosyphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.3,"[A52.3] Neurosyphilis, unspecified",ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.71,[A52.71] Late syphilitic oculopathy,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.72,[A52.72] Syphilis of lung and bronchus,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.73,[A52.73] Symptomatic late syphilis of other respiratory organs,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.74,[A52.74] Syphilis of liver and other viscera,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.75,[A52.75] Syphilis of kidney and ureter,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.76,[A52.76] Other genitourinary symptomatic late syphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.77,[A52.77] Syphilis of bone and joint,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.78,[A52.78] Syphilis of other musculoskeletal tissue,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.79,[A52.79] Other symptomatic late syphilis,ICD10CM,2.16.840.1.113883.6.90
Competing Diagnosis,2.16.840.1.113883.3.464.1004.1067,A52.8,"[A52.8] Late syphilis, latent",ICD10CM,2.16.840.1.113883.6.90
