Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C44.91,"[C44.91] Basal cell carcinoma of skin, unspecified",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C44.92,"[C44.92] Squamous cell carcinoma of skin, unspecified",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C44.99,"[C44.99] Other specified malignant neoplasm of skin, unspecified",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C45.0,[C45.0] Mesothelioma of pleura,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C45.1,[C45.1] Mesothelioma of peritoneum,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C45.2,[C45.2] Mesothelioma of pericardium,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C45.7,[C45.7] Mesothelioma of other sites,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C45.9,"[C45.9] Mesothelioma, unspecified",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.0,[C46.0] Kaposi's sarcoma of skin,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.1,[C46.1] Kaposi's sarcoma of soft tissue,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.2,[C46.2] Kaposi's sarcoma of palate,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.3,[C46.3] Kaposi's sarcoma of lymph nodes,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.4,[C46.4] Kaposi's sarcoma of gastrointestinal sites,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.50,[C46.50] Kaposi's sarcoma of unspecified lung,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.51,[C46.51] Kaposi's sarcoma of right lung,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.52,[C46.52] Kaposi's sarcoma of left lung,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.7,[C46.7] Kaposi's sarcoma of other sites,ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C46.9,"[C46.9] Kaposi's sarcoma, unspecified",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C47.0,"[C47.0] Malignant neoplasm of peripheral nerves of head, face and neck",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C47.10,"[C47.10] Malignant neoplasm of peripheral nerves of unspecified upper limb, including shoulder",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C47.11,"[C47.11] Malignant neoplasm of peripheral nerves of right upper limb, including shoulder",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C47.12,"[C47.12] Malignant neoplasm of peripheral nerves of left upper limb, including shoulder",ICD10CM,2.16.840.1.113883.6.90
Diagnosis History That May Warrant Imaging,2.16.840.1.113883.3.464.1004.2593,C47.20,"[C47.20] Malignant neoplasm of peripheral nerves of unspecified lower limb, including hip",ICD10CM,2.16.840.1.113883.6.90
