Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
IVD,2.16.840.1.113883.3.464.1004.1137,I25.111,[I25.111] Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.112,[I25.112] Atherosclerotic heart disease of native coronary artery with refractory angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.118,[I25.118] Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.119,[I25.119] Atherosclerotic heart disease of native coronary artery with unspecified angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.5,[I25.5] Ischemic cardiomyopathy,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.6,[I25.6] Silent myocardial ischemia,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.700,"[I25.700] Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris",ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.701,"[I25.701] Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris with documented spasm",ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.702,"[I25.702] Atherosclerosis of coronary artery bypass graft(s), unspecified, with refractory angina pectoris",ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.708,"[I25.708] Atherosclerosis of coronary artery bypass graft(s), unspecified, with other forms of angina pectoris",ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.709,"[I25.709] Atherosclerosis of coronary artery bypass graft(s), unspecified, with unspecified angina pectoris",ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.710,[I25.710] Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.711,[I25.711] Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.712,[I25.712] Atherosclerosis of autologous vein coronary artery bypass graft(s) with refractory angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.718,[I25.718] Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.719,[I25.719] Atherosclerosis of autologous vein coronary artery bypass graft(s) with unspecified angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.720,[I25.720] Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.721,[I25.721] Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris with documented spasm,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.722,[I25.722] Atherosclerosis of autologous artery coronary artery bypass graft(s) with refractory angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.728,[I25.728] Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.729,[I25.729] Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.730,[I25.730] Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.731,[I25.731] Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris with documented spasm,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.732,[I25.732] Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with refractory angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.738,[I25.738] Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.739,[I25.739] Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unspecified angina pectoris,ICD10CM,2.16.840.1.113883.6.90
IVD,2.16.840.1.113883.3.464.1004.1137,I25.750,[I25.750] Atherosclerosis of native coronary artery of transplanted heart with unstable angina,ICD10CM,2.16.840.1.113883.6.90
