Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.402C,"[S72.402C] Unspecified fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.409A,"[S72.409A] Unspecified fracture of lower end of unspecified femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.409B,"[S72.409B] Unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.409C,"[S72.409C] Unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.411A,"[S72.411A] Displaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.411B,"[S72.411B] Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.411C,"[S72.411C] Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.412A,"[S72.412A] Displaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.412B,"[S72.412B] Displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.412C,"[S72.412C] Displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.413A,"[S72.413A] Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.413B,"[S72.413B] Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.413C,"[S72.413C] Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.414A,"[S72.414A] Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.414B,"[S72.414B] Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.414C,"[S72.414C] Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.415A,"[S72.415A] Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.415B,"[S72.415B] Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.415C,"[S72.415C] Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.416A,"[S72.416A] Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.416B,"[S72.416B] Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.416C,"[S72.416C] Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.421A,"[S72.421A] Displaced fracture of lateral condyle of right femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.421B,"[S72.421B] Displaced fracture of lateral condyle of right femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.421C,"[S72.421C] Displaced fracture of lateral condyle of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.422A,"[S72.422A] Displaced fracture of lateral condyle of left femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.422B,"[S72.422B] Displaced fracture of lateral condyle of left femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.422C,"[S72.422C] Displaced fracture of lateral condyle of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.423A,"[S72.423A] Displaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.423B,"[S72.423B] Displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.423C,"[S72.423C] Displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.424A,"[S72.424A] Nondisplaced fracture of lateral condyle of right femur, initial encounter for closed fracture",ICD10CM,2.16.840.1.113883.6.90
Fractures,2.16.840.1.113883.3.464.1004.1103,S72.424B,"[S72.424B] Nondisplaced fracture of lateral condyle of right femur, initial encounter for open fracture type I or II",ICD10CM,2.16.840.1.113883.6.90
