Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.21,[J45.21] Mild intermittent asthma with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.22,[J45.22] Mild intermittent asthma with status asthmaticus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.30,"[J45.30] Mild persistent asthma, uncomplicated",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.31,[J45.31] Mild persistent asthma with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.32,[J45.32] Mild persistent asthma with status asthmaticus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.40,"[J45.40] Moderate persistent asthma, uncomplicated",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.41,[J45.41] Moderate persistent asthma with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.42,[J45.42] Moderate persistent asthma with status asthmaticus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.50,"[J45.50] Severe persistent asthma, uncomplicated",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.51,[J45.51] Severe persistent asthma with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.52,[J45.52] Severe persistent asthma with status asthmaticus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.901,[J45.901] Unspecified asthma with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.902,[J45.902] Unspecified asthma with status asthmaticus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.909,"[J45.909] Unspecified asthma, uncomplicated",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.990,[J45.990] Exercise induced bronchospasm,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.991,[J45.991] Cough variant asthma,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J45.998,[J45.998] Other asthma,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J47.0,[J47.0] Bronchiectasis with acute lower respiratory infection,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J47.1,[J47.1] Bronchiectasis with (acute) exacerbation,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J47.9,"[J47.9] Bronchiectasis, uncomplicated",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J65,[J65] Pneumoconiosis associated with tuberculosis,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J69.0,[J69.0] Pneumonitis due to inhalation of food and vomit,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J80,[J80] Acute respiratory distress syndrome,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J81.0,[J81.0] Acute pulmonary edema,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J82.81,[J82.81] Chronic eosinophilic pneumonia,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J82.82,[J82.82] Acute eosinophilic pneumonia,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J82.83,[J82.83] Eosinophilic asthma,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J84.114,[J84.114] Acute interstitial pneumonitis,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J85.1,[J85.1] Abscess of lung with pneumonia,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J85.2,[J85.2] Abscess of lung without pneumonia,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J85.3,[J85.3] Abscess of mediastinum,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J86.0,[J86.0] Pyothorax with fistula,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J86.9,[J86.9] Pyothorax without fistula,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J90,"[J90] Pleural effusion, not elsewhere classified",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J91.8,[J91.8] Pleural effusion in other conditions classified elsewhere,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J92.0,[J92.0] Pleural plaque with presence of asbestos,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J92.9,[J92.9] Pleural plaque without asbestos,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J93.0,[J93.0] Spontaneous tension pneumothorax,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,J93.11,[J93.11] Primary spontaneous pneumothorax,ICD10CM,2.16.840.1.113883.6.90
