Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1132,"[H54.1132] Blindness right eye category 3, low vision left eye category 2",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1141,"[H54.1141] Blindness right eye category 4, low vision left eye category 1",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1142,"[H54.1142] Blindness right eye category 4, low vision left eye category 2",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1151,"[H54.1151] Blindness right eye category 5, low vision left eye category 1",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1152,"[H54.1152] Blindness right eye category 5, low vision left eye category 2",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1213,"[H54.1213] Low vision right eye category 1, blindness left eye category 3",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1214,"[H54.1214] Low vision right eye category 1, blindness left eye category 4",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1215,"[H54.1215] Low vision right eye category 1, blindness left eye category 5",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1223,"[H54.1223] Low vision right eye category 2, blindness left eye category 3",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1224,"[H54.1224] Low vision right eye category 2, blindness left eye category 4",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.1225,"[H54.1225] Low vision right eye category 2, blindness left eye category 5",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.2X11,"[H54.2X11] Low vision right eye category 1, low vision left eye category 1",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.2X12,"[H54.2X12] Low vision right eye category 1, low vision left eye category 2",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.2X21,"[H54.2X21] Low vision right eye category 2, low vision left eye category 1",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.2X22,"[H54.2X22] Low vision right eye category 2, low vision left eye category 2",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.3,"[H54.3] Unqualified visual loss, both eyes",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.40,"[H54.40] Blindness, one eye, unspecified eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.413A,"[H54.413A] Blindness right eye category 3, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.414A,"[H54.414A] Blindness right eye category 4, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.415A,"[H54.415A] Blindness right eye category 5, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.42A3,"[H54.42A3] Blindness left eye category 3, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.42A4,"[H54.42A4] Blindness left eye category 4, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.42A5,"[H54.42A5] Blindness left eye category 5, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.50,"[H54.50] Low vision, one eye, unspecified eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.511A,"[H54.511A] Low vision right eye category 1, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.512A,"[H54.512A] Low vision right eye category 2, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.52A1,"[H54.52A1] Low vision left eye category 1, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.52A2,"[H54.52A2] Low vision left eye category 2, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.60,"[H54.60] Unqualified visual loss, one eye, unspecified",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.61,"[H54.61] Unqualified visual loss, right eye, normal vision left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.62,"[H54.62] Unqualified visual loss, left eye, normal vision right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.7,[H54.7] Unspecified visual loss,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H54.8,"[H54.8] Legal blindness, as defined in USA",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.00,[H55.00] Unspecified nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.01,[H55.01] Congenital nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.02,[H55.02] Latent nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.03,[H55.03] Visual deprivation nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.04,[H55.04] Dissociated nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.09,[H55.09] Other forms of nystagmus,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.81,[H55.81] Deficient saccadic eye movements,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.82,[H55.82] Deficient smooth pursuit eye movements,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H55.89,[H55.89] Other irregular eye movements,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.00,[H57.00] Unspecified anomaly of pupillary function,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.01,"[H57.01] Argyll Robertson pupil, atypical",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.02,[H57.02] Anisocoria,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.03,[H57.03] Miosis,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.04,[H57.04] Mydriasis,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.051,"[H57.051] Tonic pupil, right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.052,"[H57.052] Tonic pupil, left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.053,"[H57.053] Tonic pupil, bilateral",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.059,"[H57.059] Tonic pupil, unspecified eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.09,[H57.09] Other anomalies of pupillary function,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.10,"[H57.10] Ocular pain, unspecified eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.11,"[H57.11] Ocular pain, right eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.12,"[H57.12] Ocular pain, left eye",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.13,"[H57.13] Ocular pain, bilateral",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.8,[H57.8] Other specified disorders of eye and adnexa,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.811,"[H57.811] Brow ptosis, right",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.812,"[H57.812] Brow ptosis, left",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.813,"[H57.813] Brow ptosis, bilateral",ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,H57.819,"[H57.819] Brow ptosis, unspecified",ICD10CM,2.16.840.1.113883.6.90
