Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R748Z,"[02R748Z] Replacement of Left Atrium with Zooplastic Tissue, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R74JZ,"[02R74JZ] Replacement of Left Atrium with Synthetic Substitute, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R74KZ,"[02R74KZ] Replacement of Left Atrium with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R907Z,"[02R907Z] Replacement of Chordae Tendineae with Autologous Tissue Substitute, Open Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R908Z,"[02R908Z] Replacement of Chordae Tendineae with Zooplastic Tissue, Open Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R90JZ,"[02R90JZ] Replacement of Chordae Tendineae with Synthetic Substitute, Open Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R90KZ,"[02R90KZ] Replacement of Chordae Tendineae with Nonautologous Tissue Substitute, Open Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R947Z,"[02R947Z] Replacement of Chordae Tendineae with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R948Z,"[02R948Z] Replacement of Chordae Tendineae with Zooplastic Tissue, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R94JZ,"[02R94JZ] Replacement of Chordae Tendineae with Synthetic Substitute, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02R94KZ,"[02R94KZ] Replacement of Chordae Tendineae with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",ICD10PCS,2.16.840.1.113883.6.4
Cardiac Procedure,2.16.840.1.113883.3.464.1004.1361,02RA0LZ,"[02RA0LZ] Replacement of Heart with Biologic and Synthetic Substitute, Autoregulated Electrohydraulic, Open Approach",ICD10PCS,2.16.840.1.113883.6.4
