Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.10,[T31.10] Burns involving 10-19% of body surface with 0% to 9% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.11,[T31.11] Burns involving 10-19% of body surface with 10-19% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.20,[T31.20] Burns involving 20-29% of body surface with 0% to 9% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.21,[T31.21] Burns involving 20-29% of body surface with 10-19% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.22,[T31.22] Burns involving 20-29% of body surface with 20-29% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.30,[T31.30] Burns involving 30-39% of body surface with 0% to 9% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.31,[T31.31] Burns involving 30-39% of body surface with 10-19% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.32,[T31.32] Burns involving 30-39% of body surface with 20-29% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.33,[T31.33] Burns involving 30-39% of body surface with 30-39% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.40,[T31.40] Burns involving 40-49% of body surface with 0% to 9% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.41,[T31.41] Burns involving 40-49% of body surface with 10-19% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.42,[T31.42] Burns involving 40-49% of body surface with 20-29% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.43,[T31.43] Burns involving 40-49% of body surface with 30-39% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.44,[T31.44] Burns involving 40-49% of body surface with 40-49% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.50,[T31.50] Burns involving 50-59% of body surface with 0% to 9% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.51,[T31.51] Burns involving 50-59% of body surface with 10-19% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.52,[T31.52] Burns involving 50-59% of body surface with 20-29% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.53,[T31.53] Burns involving 50-59% of body surface with 30-39% third degree burns,ICD10CM,2.16.840.1.113883.6.90
Acute Condition,2.16.840.1.113883.3.464.1004.1324,T31.54,[T31.54] Burns involving 50-59% of body surface with 40-49% third degree burns,ICD10CM,2.16.840.1.113883.6.90
